asset_path,asset_type,species_or_form,sha256,source_repository,source_commit,upstream_credit_entry,duplicate_group,status,notes
.upstream/dpe/graphics/backspr/gBackShinySprite472Floatzel.png,sprite,UNRESOLVED,3fbeb11f03a4c11c8b9ef705b19c8833a7ce9078e7859ee85e729c811ff2b4ad,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/dpe/graphics/backspr/gBackShinySprite472Floatzel.s,sprite,UNRESOLVED,9ed75948943792dec364b5099dd741b1bfe0143a0dde89632fe8a364829f9c1f,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/dpe/graphics/backspr/gBackShinySprite473Cherubi.png,sprite,UNRESOLVED,e97419d8a147226cfc4c442ae3bea54122a24a35363f055fc7c9386f1b39fe9e,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/dpe/graphics/backspr/gBackShinySprite473Cherubi.s,sprite,UNRESOLVED,43160b10d9975ad4aad4b1050327d40ca5948308d3ac06411ab51bf043197712,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/dpe/graphics/backspr/gBackShinySprite474Cherrim.png,sprite,UNRESOLVED,02a4cf372de5f2261bc602086d88917cd0c3399b81503f0da769deab3c8ea93d,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/dpe/graphics/backspr/gBackShinySprite474Cherrim.s,sprite,UNRESOLVED,3cb81c792fb137e70bcf594c28ec5e10f3d7a5bc3567143a53763346447453fc,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/dpe/graphics/backspr/gBackShinySprite475Shellos.png,sprite,UNRESOLVED,7599013d6d9cc76a458e8ce17861662b92a2b0065f12fdd390b51330617a88b3,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/dpe/graphics/backspr/gBackShinySprite475Shellos.s,sprite,UNRESOLVED,03a239a4fbe2e17c1a3efb66de4eecd9b78b4e5243d260c1f976902b1236ef26,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/dpe/graphics/backspr/gBackShinySprite476Gastrodon.png,sprite,UNRESOLVED,3b8c9719918d14fdf6272c66cb69451ba60857858cd794b26a76b10fbba9d5db,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/dpe/graphics/backspr/gBackShinySprite476Gastrodon.s,sprite,UNRESOLVED,1a0fe7d6ad27a6066cb302752e04c2ccda2d64ae87168bd71711e026d7dfe278,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/dpe/graphics/backspr/gBackShinySprite477Ambipom.png,sprite,UNRESOLVED,a5b1a2c51ef4a716b0838041e0ac5b6c20b0a8a860665f784b5750639809a431,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/dpe/graphics/backspr/gBackShinySprite477Ambipom.s,sprite,UNRESOLVED,f328ddbf04839c1534a67b559daa6d4f4042ee0df7ceacbe629e8de2bca244bc,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/dpe/graphics/backspr/gBackShinySprite478Drifloon.png,sprite,UNRESOLVED,5a5d38ec08edf86b0ffcbf9fe3ef941dc1b61f818dfa69922c92f2dc22b3eebd,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/dpe/graphics/backspr/gBackShinySprite478Drifloon.s,sprite,UNRESOLVED,8120516191897fd8349fae9236924fe7e3403d732f98e92ad0ef835723b2ddc5,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/dpe/graphics/backspr/gBackShinySprite479Drifblim.png,sprite,UNRESOLVED,4ab255435200043965c558725920902af80b63b571807f9fa74a875f28e6a565,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/dpe/graphics/backspr/gBackShinySprite479Drifblim.s,sprite,UNRESOLVED,ee1332e900e248fe82844c6d5fcdcb1471df3d4ff9863a4da5faa99b04cf6b9c,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/dpe/graphics/backspr/gBackShinySprite480Buneary.png,sprite,UNRESOLVED,f3a9b456d67a4f845fd4f84fde09869549b082fa5ee34938403f3e2944b78711,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/dpe/graphics/backspr/gBackShinySprite480Buneary.s,sprite,UNRESOLVED,f70d567eb801adf94687c629b285dda2e24e82e87b420f21a6af8b0122f98f59,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/dpe/graphics/backspr/gBackShinySprite481Lopunny.png,sprite,UNRESOLVED,a405e113f8af05e36738895e601c1e9464129406ab88e620e6ee638259478953,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/dpe/graphics/backspr/gBackShinySprite481Lopunny.s,sprite,UNRESOLVED,3935690e690d117dc38a840d57fe2a6f56a5bede56703e0cec0d565093f2b86f,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/dpe/graphics/backspr/gBackShinySprite482Mismagius.png,sprite,UNRESOLVED,e3e151ad9b65bd0e64b565911b39c211e23fadccec90015c3e8b62ab70f86ae1,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/dpe/graphics/backspr/gBackShinySprite482Mismagius.s,sprite,UNRESOLVED,ad1345ca006dbc650e717c6ce1f12d74b81068a84e91da81df238dbde7a74219,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/dpe/graphics/backspr/gBackShinySprite483Honchkrow.png,sprite,UNRESOLVED,3dcc25877c819a00e61e0c97fc3785615fe9121706c55c92ee0e6b661af1eb4e,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/dpe/graphics/backspr/gBackShinySprite483Honchkrow.s,sprite,UNRESOLVED,dacc67f09b133cc0081511362ee0f22e803c29fb70d40c0d921a602841e2b392,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/dpe/graphics/backspr/gBackShinySprite484Glameow.png,sprite,UNRESOLVED,cd6bdeadd20d22f9f04186cc702ce7986cc678289d9c69590c43a27d51a19dba,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/dpe/graphics/backspr/gBackShinySprite484Glameow.s,sprite,UNRESOLVED,a5e80df371cdfa42d4837cacb5560037c09891bb452f776a47f1c7c54cbff947,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/dpe/graphics/backspr/gBackShinySprite485Purugly.png,sprite,UNRESOLVED,69da536f0dbf35cd8994b6a026b23af5140b88d9b2d2eb6c930390f74b99f905,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/dpe/graphics/backspr/gBackShinySprite485Purugly.s,sprite,UNRESOLVED,e89e3bcf41f676fa993cf916fd836ac7672b0ad315f7d4671a52637e09f11d3f,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/dpe/graphics/backspr/gBackShinySprite486Chingling.png,sprite,UNRESOLVED,f901a3a3c325b5f0fdc8c76c502aba9d8c9b66d23c56a666919c94259d1ad2c3,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/dpe/graphics/backspr/gBackShinySprite486Chingling.s,sprite,UNRESOLVED,1426b58ddd75d69d943179708e4c09feaa7dc0bf66427efad5564486b7f3eb6c,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/dpe/graphics/backspr/gBackShinySprite487Stunky.png,sprite,UNRESOLVED,a055703f3b7a5eeb0fd2da19b815ff4b5b58fbfeb41ad543937a72dc1b0fb06e,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/dpe/graphics/backspr/gBackShinySprite487Stunky.s,sprite,UNRESOLVED,6820446aa22e070e93db4eabd85420dde1c5e271a29cb8dc68bdaba61f061e65,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/dpe/graphics/backspr/gBackShinySprite488Skuntank.png,sprite,UNRESOLVED,702992e467e56b11bd687a69bebd4fe26848380962af5099647d1f85b3fdf457,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/dpe/graphics/backspr/gBackShinySprite488Skuntank.s,sprite,UNRESOLVED,722baaa5147696cb3cb7d9ad3b348ab723539e42bcd31e486813f3562b082c61,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/dpe/graphics/backspr/gBackShinySprite489Bronzor.png,sprite,UNRESOLVED,952adf1844e470cf77f01ca8156b701b2305066866fe7444940f23b306d33520,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/dpe/graphics/backspr/gBackShinySprite489Bronzor.s,sprite,UNRESOLVED,2682c5f862e479fcc367385ff1bbb5056a86a35facb9d9623045f395d240e1b8,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/dpe/graphics/backspr/gBackShinySprite490Bronzong.png,sprite,UNRESOLVED,d542a8186484d2ff25ef66065a191b7c4cba43a04eef2126bc245f8e366f6c62,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/dpe/graphics/backspr/gBackShinySprite490Bronzong.s,sprite,UNRESOLVED,6ef52226da838038c2a626b2af9ae1e77700d8fa059b65b4343dcd10967e6c6f,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/dpe/graphics/backspr/gBackShinySprite491Bonsly.png,sprite,UNRESOLVED,0cbd506c1d68d4d82e52b224a4e0f809ec665b67bfb8b2018496541b25163724,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/dpe/graphics/backspr/gBackShinySprite491Bonsly.s,sprite,UNRESOLVED,a3a3fd23442977a86c0c092acb488849db8e9c197415117016f14e37447a2986,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/dpe/graphics/backspr/gBackShinySprite492MimeJr.png,sprite,UNRESOLVED,ad0e6d89b713e266c18b9a882c59183804a7f3e8da0e4b7b9a7fd2a020215e18,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/dpe/graphics/backspr/gBackShinySprite492MimeJr.s,sprite,UNRESOLVED,98ad87be1c067c115a626c2811b6a8829f436e91a8edd97cb3d49126a0789439,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/dpe/graphics/backspr/gBackShinySprite493Happiny.png,sprite,UNRESOLVED,fb3d22974b42759d528187fe5c51145ffcea04ca16a48a77559806da098bd865,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/dpe/graphics/backspr/gBackShinySprite493Happiny.s,sprite,UNRESOLVED,eec3d8a8339e9858cad2d90aec7a476524008f992547db334a85d22d0df6052e,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/dpe/graphics/backspr/gBackShinySprite494Chatot.png,sprite,UNRESOLVED,dcbe433f59fac61b820abd0e400360537d712c5e6d3026403b348ccea363d64b,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/dpe/graphics/backspr/gBackShinySprite494Chatot.s,sprite,UNRESOLVED,decb0230cfd75ad975dbe658cf461bf16472ca0b712e3c30234520cc48ea4e6e,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/dpe/graphics/backspr/gBackShinySprite495Spiritomb.png,sprite,UNRESOLVED,74f3f7aee1ce655b082aa9b7af35cc89e556c43fca2477642608411d5412785a,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/dpe/graphics/backspr/gBackShinySprite495Spiritomb.s,sprite,UNRESOLVED,7b4821bd52e241bae0aed87d486d42a965ae0a531e5157315cd6621a2d42a95e,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/dpe/graphics/backspr/gBackShinySprite496Gible.png,sprite,UNRESOLVED,29d7943900f015b0eb9e5df327d8377fb43ace42e64db3e35ccd840bd99c17a1,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/dpe/graphics/backspr/gBackShinySprite496Gible.s,sprite,UNRESOLVED,c4f4697aca649f51809bff3154227931a38c0a793f1ed6067bb189f2b34c729a,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/dpe/graphics/backspr/gBackShinySprite497Gabite.png,sprite,UNRESOLVED,8f553370784b165b42d36c67389f19970ea6c6ecb745711e841f035f76914f88,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/dpe/graphics/backspr/gBackShinySprite497Gabite.s,sprite,UNRESOLVED,02c8c97535e70bda0aa2b4ac256948e604be824000e2217e1ab560797523b398,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/dpe/graphics/backspr/gBackShinySprite498Garchomp.png,sprite,UNRESOLVED,29d193331cfeb6f5f3e853852791601f22fd41b98c0cd24695fda6ccbcbf9d4d,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/dpe/graphics/backspr/gBackShinySprite498Garchomp.s,sprite,UNRESOLVED,a52d4b2775486f924996147f5d046ad11da400d31aee1df442037466a0e76333,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/dpe/graphics/backspr/gBackShinySprite499Munchlax.png,sprite,UNRESOLVED,093dee68148589d7a93967175c047f299841844cf6ee577378ff61c2f966cf0a,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/dpe/graphics/backspr/gBackShinySprite499Munchlax.s,sprite,UNRESOLVED,663840fd979b0623f7c8378d4f10e80eeb606b58569fcb7f6b8f1f1aaef52af1,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/dpe/graphics/backspr/gBackShinySprite500Riolu.png,sprite,UNRESOLVED,c5daf7d34baa730197418f2a5e170535212472e8dca0200f22bd9a8a3e75a67c,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/dpe/graphics/backspr/gBackShinySprite500Riolu.s,sprite,UNRESOLVED,4d63720982be2dda14d73da3c7a5c6ccae83b8c9d6f25e9572a9d43eca5a8685,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/dpe/graphics/backspr/gBackShinySprite501Lucario.png,sprite,UNRESOLVED,ddeea9736b7c21540af2a3035a61f4b4f258343ed078e74c55622d5a4da0f6ee,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/dpe/graphics/backspr/gBackShinySprite501Lucario.s,sprite,UNRESOLVED,e412017062a46d1e92abcc36fc638d5a05ef3deeb35fc03c7ab7bc4a6eea2eca,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/dpe/graphics/backspr/gBackShinySprite502Hippopotas.png,sprite,UNRESOLVED,c1af0db5e2f35d787000b44325f5f5e1cdac8c8042357bf664167f173ef0192f,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/dpe/graphics/backspr/gBackShinySprite502Hippopotas.s,sprite,UNRESOLVED,b8da88ece5a2c7c66d1715868c6b8f9cac6541c8441ad7f002d14fbb15cba03c,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/dpe/graphics/backspr/gBackShinySprite503Hippowdon.png,sprite,UNRESOLVED,a4bbfa69fabc582894a6d698ab3e141bc6c0c8c4f9c6ace60ace692ec8ad55fb,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/dpe/graphics/backspr/gBackShinySprite503Hippowdon.s,sprite,UNRESOLVED,d83eb233b1246dbe94ab13eeb0c461e95feef574630a1d9538b7c61d6bd1066b,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/dpe/graphics/backspr/gBackShinySprite504Skorupi.png,sprite,UNRESOLVED,443c54a350ce00739fdef16beb98b3e9a3b837a4e1195e873dd4246f07c58bad,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/dpe/graphics/backspr/gBackShinySprite504Skorupi.s,sprite,UNRESOLVED,f174ded85a459ca64ddd9dc1eee2b84a695db8b6c56190c5b47a86a6a8259bf3,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/dpe/graphics/backspr/gBackShinySprite505Drapion.png,sprite,UNRESOLVED,715a2b931ee4ba475abfdc8f68ee53a4c80a846794c79a06dc6a5ed61410a776,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/dpe/graphics/backspr/gBackShinySprite505Drapion.s,sprite,UNRESOLVED,fdb468ac10cf068fb901e860461e10e3050551af1dc88d6b50eeb041557477fd,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/dpe/graphics/backspr/gBackShinySprite506Croagunk.png,sprite,UNRESOLVED,1c1a8145143f0e545f4818a5b5ecc35b515b733bdeebeddc086732eb813312a2,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/dpe/graphics/backspr/gBackShinySprite506Croagunk.s,sprite,UNRESOLVED,f4862f401079a8e2678b120b9ca6257c2088bf21f245b1a1eb91e9e170e58887,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/dpe/graphics/backspr/gBackShinySprite507Toxicroak.png,sprite,UNRESOLVED,2b2da405e17a8fac1c2c82fef9308ccc745afd9a737e7618fc55c64c2e699944,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/dpe/graphics/backspr/gBackShinySprite507Toxicroak.s,sprite,UNRESOLVED,708e9eb0dd194d792448ce9cf81d47e541fd73d93ec9f9dc218f5cda14021d5c,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/dpe/graphics/backspr/gBackShinySprite508Carnivine.png,sprite,UNRESOLVED,da8da0617b1a8528c7179b86442a5e621e15578e8310bd08e0288a89b7f15590,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/dpe/graphics/backspr/gBackShinySprite508Carnivine.s,sprite,UNRESOLVED,bd5ca5e5f63d5076cc83c61a852c3389db8534f6c761ac2c3da2de2f2fc0a03c,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/dpe/graphics/backspr/gBackShinySprite509Finneon.png,sprite,UNRESOLVED,a32b53d85b7586d511911e0426a5f274556d9f667a8ed9881b07987df67c20d3,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/dpe/graphics/backspr/gBackShinySprite509Finneon.s,sprite,UNRESOLVED,9e11e70e17f51dffb377b8af23a5fde07fff66599f9fa0b71044c523635f62a7,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/dpe/graphics/backspr/gBackShinySprite510Lumineon.png,sprite,UNRESOLVED,cb0d94f75915c8b0a239e601fe34e091fa9d6fcf70ba1335abafcb33a891175b,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/dpe/graphics/backspr/gBackShinySprite510Lumineon.s,sprite,UNRESOLVED,1750d30c3736eeb9b07bf90e7c0589b8c99fb8ab11ef6b34f6c0fd14e7380f3a,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/dpe/graphics/backspr/gBackShinySprite511Mantyke.png,sprite,UNRESOLVED,0a6ccdb161bc82e38808b527383cd74cd2e62db314b8fb7f90ff2e42257729bb,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/dpe/graphics/backspr/gBackShinySprite511Mantyke.s,sprite,UNRESOLVED,415604928327ad048f32fd308a2a5c881324609421b8b64a00c6a7f7d0915b4b,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/dpe/graphics/backspr/gBackShinySprite512Snover.png,sprite,UNRESOLVED,b569ecfb1b6916e109681435594d7b08809ddd5903dbb1b551737060365e93f5,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/dpe/graphics/backspr/gBackShinySprite512Snover.s,sprite,UNRESOLVED,e4ab4063d428998fac2d070f8446cccca6b26e36a6a2514a548f053e4b46ea19,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/dpe/graphics/backspr/gBackShinySprite513Abomasnow.png,sprite,UNRESOLVED,930ab33550fcef85310fa57e0882db5a0093bb0db5a806fe5f17c1debc08df8f,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/dpe/graphics/backspr/gBackShinySprite513Abomasnow.s,sprite,UNRESOLVED,1881036416f837c716b0df5129eecb9786a2bb64d85fb8d5ae3d5102a2e0ee76,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/dpe/graphics/backspr/gBackShinySprite514Weavile.png,sprite,UNRESOLVED,033829ca86a80ace69a0b6dd7347f9b5b6d07221d9532d7ef6949c3f57d69f92,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/dpe/graphics/backspr/gBackShinySprite514Weavile.s,sprite,UNRESOLVED,bb09a3a1e00c1078d9317def3df8978bc348281f7e8713610e6748fec1000139,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/dpe/graphics/backspr/gBackShinySprite515Magnezone.png,sprite,UNRESOLVED,e18836b98cf67c9bd160109d35ba3d832ceaffa4fa5af6ddb24764a629cb1f08,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/dpe/graphics/backspr/gBackShinySprite515Magnezone.s,sprite,UNRESOLVED,6a0a04e44a917a31eff6780708bb4bcd85f69349f543d3f970b07c4fcbfcdac5,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/dpe/graphics/backspr/gBackShinySprite516Lickilicky.png,sprite,UNRESOLVED,063f6f38cbae09cc0a732461249c8efccc09b715ef7e796a43c5a595c4d068f1,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/dpe/graphics/backspr/gBackShinySprite516Lickilicky.s,sprite,UNRESOLVED,0bcf1aa5f4e5d9f501b2433b9dc9579f26b509014115a43da600d36d32ee5e5b,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/dpe/graphics/backspr/gBackShinySprite517Rhyperior.png,sprite,UNRESOLVED,0521fd2e32c19527cebfb86e62592d564f59a1edddcb13d5bb8096ce1ecc252b,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/dpe/graphics/backspr/gBackShinySprite517Rhyperior.s,sprite,UNRESOLVED,d9fd8cb899301f96f186f346d24bb805428752391dd780505c9686715a27460a,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/dpe/graphics/backspr/gBackShinySprite518Tangrowth.png,sprite,UNRESOLVED,e5e2faf35ef763689d44fb323b16f7c5332eace73b93bbb96623116ccdfda613,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/dpe/graphics/backspr/gBackShinySprite518Tangrowth.s,sprite,UNRESOLVED,357053b17c7da4b62ada2cc0605d281cbe5b68bb8f7a13e946e8686c3db54c39,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/dpe/graphics/backspr/gBackShinySprite519Electivire.png,sprite,UNRESOLVED,8f96a0fd165a8ef3b98d77ba185cf770aca2ba21b7c8299db3f52839cd9ad224,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/dpe/graphics/backspr/gBackShinySprite519Electivire.s,sprite,UNRESOLVED,1ccd281cf3c24aacdb1f35013512c6320b01173ff9025254a0f0c9bd69600575,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
.upstream/dpe/graphics/backspr/gBackShinySprite520Magmortar.png,sprite,UNRESOLVED,2bb44b17a7f5fe17e01f7c73314e99b1059291cde391a52a133eff9222716a53,local pinned upstream,see build-lock.json,upstream repository credits,,PROVENANCE_UNKNOWN,requires visual/contact-sheet review
