internal_id,base_species,target_form,route_category,trigger_item,trigger_location,item_consumed,reversible,battle_only,acquisition_method,implementation_status,handler_type,handler_symbol,script_symbol,binding_source,notes
1026,SPECIES_NINETALES,SPECIES_NINETALES_A,REGIONAL_DISTINCT,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter binding,Canonical alternate form from Species_To_Pokdex_Table.c
1027,SPECIES_DIGLETT,SPECIES_DIGLETT_A,REGIONAL_DISTINCT,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter binding,Canonical alternate form from Species_To_Pokdex_Table.c
1028,SPECIES_DUGTRIO,SPECIES_DUGTRIO_A,REGIONAL_DISTINCT,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter binding,Canonical alternate form from Species_To_Pokdex_Table.c
1029,SPECIES_MEOWTH,SPECIES_MEOWTH_A,REGIONAL_DISTINCT,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter binding,Canonical alternate form from Species_To_Pokdex_Table.c
1030,SPECIES_PERSIAN,SPECIES_PERSIAN_A,REGIONAL_DISTINCT,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter binding,Canonical alternate form from Species_To_Pokdex_Table.c
1031,SPECIES_GEODUDE,SPECIES_GEODUDE_A,REGIONAL_DISTINCT,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter binding,Canonical alternate form from Species_To_Pokdex_Table.c
1032,SPECIES_GRAVELER,SPECIES_GRAVELER_A,REGIONAL_DISTINCT,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter binding,Canonical alternate form from Species_To_Pokdex_Table.c
1033,SPECIES_GOLEM,SPECIES_GOLEM_A,REGIONAL_DISTINCT,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter binding,Canonical alternate form from Species_To_Pokdex_Table.c
1034,SPECIES_GRIMER,SPECIES_GRIMER_A,REGIONAL_DISTINCT,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter binding,Canonical alternate form from Species_To_Pokdex_Table.c
1035,SPECIES_MUK,SPECIES_MUK_A,REGIONAL_DISTINCT,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter binding,Canonical alternate form from Species_To_Pokdex_Table.c
1036,SPECIES_EXEGGCUTE,SPECIES_EXEGGCUTE_A,REGIONAL_DISTINCT,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter binding,Canonical alternate form from Species_To_Pokdex_Table.c
1037,SPECIES_EXEGGUTOR,SPECIES_EXEGGUTOR_A,REGIONAL_DISTINCT,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter binding,Canonical alternate form from Species_To_Pokdex_Table.c
1038,SPECIES_CUBONE,SPECIES_CUBONE_A,REGIONAL_DISTINCT,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter binding,Canonical alternate form from Species_To_Pokdex_Table.c
1039,SPECIES_MAROWAK,SPECIES_MAROWAK_A,REGIONAL_DISTINCT,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter binding,Canonical alternate form from Species_To_Pokdex_Table.c
1040,SPECIES_DEOXYS,SPECIES_DEOXYS_ATTACK,FORM_LAB_SELECTABLE,,,false,true,false,cinnabar_form_lab,IMPLEMENTED_UNVERIFIED,GENERATED_C_TABLE,M5FormLabApplyPreparedForm,EventScript_M5FormResearcher,generated m5_form_routes.h,Canonical alternate form from Species_To_Pokdex_Table.c
1041,SPECIES_DEOXYS,SPECIES_DEOXYS_DEFENSE,FORM_LAB_SELECTABLE,,,false,true,false,cinnabar_form_lab,IMPLEMENTED_UNVERIFIED,GENERATED_C_TABLE,M5FormLabApplyPreparedForm,EventScript_M5FormResearcher,generated m5_form_routes.h,Canonical alternate form from Species_To_Pokdex_Table.c
1042,SPECIES_DEOXYS,SPECIES_DEOXYS_SPEED,FORM_LAB_SELECTABLE,,,false,true,false,cinnabar_form_lab,IMPLEMENTED_UNVERIFIED,GENERATED_C_TABLE,M5FormLabApplyPreparedForm,EventScript_M5FormResearcher,generated m5_form_routes.h,Canonical alternate form from Species_To_Pokdex_Table.c
1043,SPECIES_ORICORIO,SPECIES_ORICORIO_Y,ENCOUNTER_OR_EVOLUTION_LOCKED,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter/evolution binding,Canonical alternate form from Species_To_Pokdex_Table.c
1044,SPECIES_ORICORIO,SPECIES_ORICORIO_P,REGIONAL_DISTINCT,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter binding,Canonical alternate form from Species_To_Pokdex_Table.c
1045,SPECIES_ORICORIO,SPECIES_ORICORIO_S,ENCOUNTER_OR_EVOLUTION_LOCKED,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter/evolution binding,Canonical alternate form from Species_To_Pokdex_Table.c
1046,SPECIES_LYCANROC,SPECIES_LYCANROC_N,ENCOUNTER_OR_EVOLUTION_LOCKED,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter/evolution binding,Canonical alternate form from Species_To_Pokdex_Table.c
1047,SPECIES_WISHIWASHI,SPECIES_WISHIWASHI_S,BATTLE_ONLY,,,false,false,true,battle_engine,IMPLEMENTED_UNVERIFIED,BATTLE_ENGINE,DoFormChange,,CFRU battle form tables,Canonical alternate form from Species_To_Pokdex_Table.c
1048,SPECIES_SILVALLY,SPECIES_SILVALLY_FIGHT,HELD_ITEM_DERIVED,,,false,true,false,existing_cfru_held_item,IMPLEMENTED_UNVERIFIED,C_HANDLER,HoldItemFormChange,,CFRU held-item form table,Canonical alternate form from Species_To_Pokdex_Table.c
1049,SPECIES_SILVALLY,SPECIES_SILVALLY_FLYING,HELD_ITEM_DERIVED,,,false,true,false,existing_cfru_held_item,IMPLEMENTED_UNVERIFIED,C_HANDLER,HoldItemFormChange,,CFRU held-item form table,Canonical alternate form from Species_To_Pokdex_Table.c
1050,SPECIES_SILVALLY,SPECIES_SILVALLY_POISON,HELD_ITEM_DERIVED,,,false,true,false,existing_cfru_held_item,IMPLEMENTED_UNVERIFIED,C_HANDLER,HoldItemFormChange,,CFRU held-item form table,Canonical alternate form from Species_To_Pokdex_Table.c
1051,SPECIES_SILVALLY,SPECIES_SILVALLY_GROUND,HELD_ITEM_DERIVED,,,false,true,false,existing_cfru_held_item,IMPLEMENTED_UNVERIFIED,C_HANDLER,HoldItemFormChange,,CFRU held-item form table,Canonical alternate form from Species_To_Pokdex_Table.c
1052,SPECIES_SILVALLY,SPECIES_SILVALLY_ROCK,HELD_ITEM_DERIVED,,,false,true,false,existing_cfru_held_item,IMPLEMENTED_UNVERIFIED,C_HANDLER,HoldItemFormChange,,CFRU held-item form table,Canonical alternate form from Species_To_Pokdex_Table.c
1053,SPECIES_SILVALLY,SPECIES_SILVALLY_BUG,HELD_ITEM_DERIVED,,,false,true,false,existing_cfru_held_item,IMPLEMENTED_UNVERIFIED,C_HANDLER,HoldItemFormChange,,CFRU held-item form table,Canonical alternate form from Species_To_Pokdex_Table.c
1054,SPECIES_SILVALLY,SPECIES_SILVALLY_GHOST,HELD_ITEM_DERIVED,,,false,true,false,existing_cfru_held_item,IMPLEMENTED_UNVERIFIED,C_HANDLER,HoldItemFormChange,,CFRU held-item form table,Canonical alternate form from Species_To_Pokdex_Table.c
1055,SPECIES_SILVALLY,SPECIES_SILVALLY_STEEL,HELD_ITEM_DERIVED,,,false,true,false,existing_cfru_held_item,IMPLEMENTED_UNVERIFIED,C_HANDLER,HoldItemFormChange,,CFRU held-item form table,Canonical alternate form from Species_To_Pokdex_Table.c
1056,SPECIES_SILVALLY,SPECIES_SILVALLY_FIRE,HELD_ITEM_DERIVED,,,false,true,false,existing_cfru_held_item,IMPLEMENTED_UNVERIFIED,C_HANDLER,HoldItemFormChange,,CFRU held-item form table,Canonical alternate form from Species_To_Pokdex_Table.c
1057,SPECIES_SILVALLY,SPECIES_SILVALLY_WATER,HELD_ITEM_DERIVED,,,false,true,false,existing_cfru_held_item,IMPLEMENTED_UNVERIFIED,C_HANDLER,HoldItemFormChange,,CFRU held-item form table,Canonical alternate form from Species_To_Pokdex_Table.c
1058,SPECIES_SILVALLY,SPECIES_SILVALLY_GRASS,HELD_ITEM_DERIVED,,,false,true,false,existing_cfru_held_item,IMPLEMENTED_UNVERIFIED,C_HANDLER,HoldItemFormChange,,CFRU held-item form table,Canonical alternate form from Species_To_Pokdex_Table.c
1059,SPECIES_SILVALLY,SPECIES_SILVALLY_ELECTRIC,HELD_ITEM_DERIVED,,,false,true,false,existing_cfru_held_item,IMPLEMENTED_UNVERIFIED,C_HANDLER,HoldItemFormChange,,CFRU held-item form table,Canonical alternate form from Species_To_Pokdex_Table.c
1060,SPECIES_SILVALLY,SPECIES_SILVALLY_PSYCHIC,HELD_ITEM_DERIVED,,,false,true,false,existing_cfru_held_item,IMPLEMENTED_UNVERIFIED,C_HANDLER,HoldItemFormChange,,CFRU held-item form table,Canonical alternate form from Species_To_Pokdex_Table.c
1061,SPECIES_SILVALLY,SPECIES_SILVALLY_ICE,HELD_ITEM_DERIVED,,,false,true,false,existing_cfru_held_item,IMPLEMENTED_UNVERIFIED,C_HANDLER,HoldItemFormChange,,CFRU held-item form table,Canonical alternate form from Species_To_Pokdex_Table.c
1062,SPECIES_SILVALLY,SPECIES_SILVALLY_DRAGON,HELD_ITEM_DERIVED,,,false,true,false,existing_cfru_held_item,IMPLEMENTED_UNVERIFIED,C_HANDLER,HoldItemFormChange,,CFRU held-item form table,Canonical alternate form from Species_To_Pokdex_Table.c
1063,SPECIES_SILVALLY,SPECIES_SILVALLY_DARK,HELD_ITEM_DERIVED,,,false,true,false,existing_cfru_held_item,IMPLEMENTED_UNVERIFIED,C_HANDLER,HoldItemFormChange,,CFRU held-item form table,Canonical alternate form from Species_To_Pokdex_Table.c
1064,SPECIES_SILVALLY,SPECIES_SILVALLY_FAIRY,HELD_ITEM_DERIVED,,,false,true,false,existing_cfru_held_item,IMPLEMENTED_UNVERIFIED,C_HANDLER,HoldItemFormChange,,CFRU held-item form table,Canonical alternate form from Species_To_Pokdex_Table.c
1065,SPECIES_MINIOR_SHIELD,SPECIES_MINIOR_RED,ENCOUNTER_OR_EVOLUTION_LOCKED,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter/evolution binding,Canonical alternate form from Species_To_Pokdex_Table.c
1066,SPECIES_MINIOR_SHIELD,SPECIES_MINIOR_BLUE,ENCOUNTER_OR_EVOLUTION_LOCKED,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter/evolution binding,Canonical alternate form from Species_To_Pokdex_Table.c
1067,SPECIES_MINIOR_SHIELD,SPECIES_MINIOR_ORANGE,ENCOUNTER_OR_EVOLUTION_LOCKED,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter/evolution binding,Canonical alternate form from Species_To_Pokdex_Table.c
1068,SPECIES_MINIOR_SHIELD,SPECIES_MINIOR_YELLOW,ENCOUNTER_OR_EVOLUTION_LOCKED,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter/evolution binding,Canonical alternate form from Species_To_Pokdex_Table.c
1069,SPECIES_MINIOR_SHIELD,SPECIES_MINIOR_INDIGO,ENCOUNTER_OR_EVOLUTION_LOCKED,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter/evolution binding,Canonical alternate form from Species_To_Pokdex_Table.c
1070,SPECIES_MINIOR_SHIELD,SPECIES_MINIOR_GREEN,ENCOUNTER_OR_EVOLUTION_LOCKED,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter/evolution binding,Canonical alternate form from Species_To_Pokdex_Table.c
1071,SPECIES_MINIOR_SHIELD,SPECIES_MINIOR_VIOLET,ENCOUNTER_OR_EVOLUTION_LOCKED,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter/evolution binding,Canonical alternate form from Species_To_Pokdex_Table.c
1072,SPECIES_MIMIKYU,SPECIES_MIMIKYU_BUSTED,BATTLE_ONLY,,,false,false,true,battle_engine,IMPLEMENTED_UNVERIFIED,BATTLE_ENGINE,DoFormChange,,CFRU battle form tables,Canonical alternate form from Species_To_Pokdex_Table.c
1079,SPECIES_NECROZMA,SPECIES_NECROZMA_DUSK_MANE,FUSION_FORM,,,false,true,false,existing_cfru_fusion_storage,IMPLEMENTED_UNVERIFIED,C_HANDLER,ItemUseCB_FormChangeItem,,CFRU fusion item switch,Canonical alternate form from Species_To_Pokdex_Table.c
1080,SPECIES_NECROZMA,SPECIES_NECROZMA_DAWN_WINGS,FUSION_FORM,,,false,true,false,existing_cfru_fusion_storage,IMPLEMENTED_UNVERIFIED,C_HANDLER,ItemUseCB_FormChangeItem,,CFRU fusion item switch,Canonical alternate form from Species_To_Pokdex_Table.c
1081,SPECIES_NECROZMA,SPECIES_NECROZMA_ULTRA,BATTLE_ONLY,,,false,false,true,battle_engine,IMPLEMENTED_UNVERIFIED,BATTLE_ENGINE,DoFormChange,,CFRU battle form tables,Canonical alternate form from Species_To_Pokdex_Table.c
1082,SPECIES_LYCANROC,SPECIES_LYCANROC_DUSK,ENCOUNTER_OR_EVOLUTION_LOCKED,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter/evolution binding,Canonical alternate form from Species_To_Pokdex_Table.c
1085,SPECIES_PIKACHU,SPECIES_PIKACHU_SURFING,ENCOUNTER_OR_EVOLUTION_LOCKED,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter/evolution binding,Canonical alternate form from Species_To_Pokdex_Table.c
1086,SPECIES_PIKACHU,SPECIES_PIKACHU_FLYING,ENCOUNTER_OR_EVOLUTION_LOCKED,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter/evolution binding,Canonical alternate form from Species_To_Pokdex_Table.c
1087,SPECIES_PIKACHU,SPECIES_PIKACHU_COSPLAY,ENCOUNTER_OR_EVOLUTION_LOCKED,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter/evolution binding,Canonical alternate form from Species_To_Pokdex_Table.c
1088,SPECIES_PIKACHU,SPECIES_PIKACHU_LIBRE,ENCOUNTER_OR_EVOLUTION_LOCKED,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter/evolution binding,Canonical alternate form from Species_To_Pokdex_Table.c
1089,SPECIES_PIKACHU,SPECIES_PIKACHU_POP_STAR,ENCOUNTER_OR_EVOLUTION_LOCKED,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter/evolution binding,Canonical alternate form from Species_To_Pokdex_Table.c
1090,SPECIES_PIKACHU,SPECIES_PIKACHU_ROCK_STAR,ENCOUNTER_OR_EVOLUTION_LOCKED,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter/evolution binding,Canonical alternate form from Species_To_Pokdex_Table.c
1091,SPECIES_PIKACHU,SPECIES_PIKACHU_BELLE,ENCOUNTER_OR_EVOLUTION_LOCKED,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter/evolution binding,Canonical alternate form from Species_To_Pokdex_Table.c
1092,SPECIES_PIKACHU,SPECIES_PIKACHU_PHD,ENCOUNTER_OR_EVOLUTION_LOCKED,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter/evolution binding,Canonical alternate form from Species_To_Pokdex_Table.c
1093,SPECIES_PIKACHU,SPECIES_PIKACHU_CAP_ORIGINAL,ENCOUNTER_OR_EVOLUTION_LOCKED,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter/evolution binding,Canonical alternate form from Species_To_Pokdex_Table.c
1094,SPECIES_PIKACHU,SPECIES_PIKACHU_CAP_HOENN,ENCOUNTER_OR_EVOLUTION_LOCKED,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter/evolution binding,Canonical alternate form from Species_To_Pokdex_Table.c
1095,SPECIES_PIKACHU,SPECIES_PIKACHU_CAP_SINNOH,ENCOUNTER_OR_EVOLUTION_LOCKED,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter/evolution binding,Canonical alternate form from Species_To_Pokdex_Table.c
1096,SPECIES_PIKACHU,SPECIES_PIKACHU_CAP_UNOVA,ENCOUNTER_OR_EVOLUTION_LOCKED,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter/evolution binding,Canonical alternate form from Species_To_Pokdex_Table.c
1097,SPECIES_PIKACHU,SPECIES_PIKACHU_CAP_KALOS,ENCOUNTER_OR_EVOLUTION_LOCKED,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter/evolution binding,Canonical alternate form from Species_To_Pokdex_Table.c
1098,SPECIES_PIKACHU,SPECIES_PIKACHU_CAP_ALOLA,ENCOUNTER_OR_EVOLUTION_LOCKED,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter/evolution binding,Canonical alternate form from Species_To_Pokdex_Table.c
1099,SPECIES_PIKACHU,SPECIES_PIKACHU_CAP_PARTNER,ENCOUNTER_OR_EVOLUTION_LOCKED,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter/evolution binding,Canonical alternate form from Species_To_Pokdex_Table.c
1100,SPECIES_PICHU,SPECIES_PICHU_SPIKY,ENCOUNTER_OR_EVOLUTION_LOCKED,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter/evolution binding,Canonical alternate form from Species_To_Pokdex_Table.c
1101,SPECIES_XERNEAS,SPECIES_XERNEAS_NATURAL,BATTLE_ONLY,,,false,false,true,battle_engine,IMPLEMENTED_UNVERIFIED,BATTLE_ENGINE,DoFormChange,,CFRU battle form tables,Canonical alternate form from Species_To_Pokdex_Table.c
1161,SPECIES_ALCREMIE_STRAWBERRY,SPECIES_ALCREMIE_STRAWBERRY,ENCOUNTER_OR_EVOLUTION_LOCKED,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter/evolution binding,Canonical alternate form from Species_To_Pokdex_Table.c
1184,SPECIES_URSHIFU_SINGLE,SPECIES_URSHIFU_SINGLE,ENCOUNTER_OR_EVOLUTION_LOCKED,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter/evolution binding,Canonical alternate form from Species_To_Pokdex_Table.c
1191,SPECIES_CRAMORANT,SPECIES_CRAMORANT_GULPING,BATTLE_ONLY,,,false,false,true,battle_engine,IMPLEMENTED_UNVERIFIED,BATTLE_ENGINE,DoFormChange,,CFRU battle form tables,Canonical alternate form from Species_To_Pokdex_Table.c
1192,SPECIES_CRAMORANT,SPECIES_CRAMORANT_GORGING,BATTLE_ONLY,,,false,false,true,battle_engine,IMPLEMENTED_UNVERIFIED,BATTLE_ENGINE,DoFormChange,,CFRU battle form tables,Canonical alternate form from Species_To_Pokdex_Table.c
1193,SPECIES_TOXTRICITY,SPECIES_TOXTRICITY_LOW_KEY,ENCOUNTER_OR_EVOLUTION_LOCKED,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter/evolution binding,Canonical alternate form from Species_To_Pokdex_Table.c
1194,SPECIES_SINISTEA,SPECIES_SINISTEA_CHIPPED,ENCOUNTER_OR_EVOLUTION_LOCKED,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter/evolution binding,Canonical alternate form from Species_To_Pokdex_Table.c
1195,SPECIES_POLTEAGEIST,SPECIES_POLTEAGEIST_CHIPPED,ENCOUNTER_OR_EVOLUTION_LOCKED,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter/evolution binding,Canonical alternate form from Species_To_Pokdex_Table.c
1196,SPECIES_ALCREMIE_STRAWBERRY,SPECIES_ALCREMIE_BERRY,ENCOUNTER_OR_EVOLUTION_LOCKED,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter/evolution binding,Canonical alternate form from Species_To_Pokdex_Table.c
1197,SPECIES_ALCREMIE_STRAWBERRY,SPECIES_ALCREMIE_CLOVER,ENCOUNTER_OR_EVOLUTION_LOCKED,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter/evolution binding,Canonical alternate form from Species_To_Pokdex_Table.c
1198,SPECIES_ALCREMIE_STRAWBERRY,SPECIES_ALCREMIE_FLOWER,ENCOUNTER_OR_EVOLUTION_LOCKED,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter/evolution binding,Canonical alternate form from Species_To_Pokdex_Table.c
1199,SPECIES_ALCREMIE_STRAWBERRY,SPECIES_ALCREMIE_LOVE,ENCOUNTER_OR_EVOLUTION_LOCKED,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter/evolution binding,Canonical alternate form from Species_To_Pokdex_Table.c
1200,SPECIES_ALCREMIE_STRAWBERRY,SPECIES_ALCREMIE_RIBBON,ENCOUNTER_OR_EVOLUTION_LOCKED,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter/evolution binding,Canonical alternate form from Species_To_Pokdex_Table.c
1201,SPECIES_ALCREMIE_STRAWBERRY,SPECIES_ALCREMIE_STAR,ENCOUNTER_OR_EVOLUTION_LOCKED,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter/evolution binding,Canonical alternate form from Species_To_Pokdex_Table.c
1202,SPECIES_EISCUE,SPECIES_EISCUE_NOICE,BATTLE_ONLY,,,false,false,true,battle_engine,IMPLEMENTED_UNVERIFIED,BATTLE_ENGINE,DoFormChange,,CFRU battle form tables,Canonical alternate form from Species_To_Pokdex_Table.c
1203,SPECIES_INDEEDEE,SPECIES_INDEEDEE_FEMALE,ENCOUNTER_OR_EVOLUTION_LOCKED,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter/evolution binding,Canonical alternate form from Species_To_Pokdex_Table.c
1204,SPECIES_MORPEKO,SPECIES_MORPEKO_HANGRY,BATTLE_ONLY,,,false,false,true,battle_engine,IMPLEMENTED_UNVERIFIED,BATTLE_ENGINE,DoFormChange,,CFRU battle form tables,Canonical alternate form from Species_To_Pokdex_Table.c
1205,SPECIES_ZACIAN,SPECIES_ZACIAN_CROWNED,HELD_ITEM_DERIVED,,,false,true,false,existing_cfru_held_item,IMPLEMENTED_UNVERIFIED,C_HANDLER,HoldItemFormChange,,CFRU held-item form table,Canonical alternate form from Species_To_Pokdex_Table.c
1206,SPECIES_ZAMAZENTA,SPECIES_ZAMAZENTA_CROWNED,HELD_ITEM_DERIVED,,,false,true,false,existing_cfru_held_item,IMPLEMENTED_UNVERIFIED,C_HANDLER,HoldItemFormChange,,CFRU held-item form table,Canonical alternate form from Species_To_Pokdex_Table.c
1207,SPECIES_ETERNATUS,SPECIES_ETERNATUS_ETERNAMAX,BATTLE_ONLY,,,false,false,true,battle_engine,IMPLEMENTED_UNVERIFIED,BATTLE_ENGINE,DoFormChange,,CFRU battle form tables,Canonical alternate form from Species_To_Pokdex_Table.c
1208,SPECIES_URSHIFU_SINGLE,SPECIES_URSHIFU_RAPID,ENCOUNTER_OR_EVOLUTION_LOCKED,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter/evolution binding,Canonical alternate form from Species_To_Pokdex_Table.c
1209,SPECIES_ZARUDE,SPECIES_ZARUDE_DADA,FORM_LAB_SELECTABLE,,,false,true,false,cinnabar_form_lab,IMPLEMENTED_UNVERIFIED,GENERATED_C_TABLE,M5FormLabApplyPreparedForm,EventScript_M5FormResearcher,generated m5_form_routes.h,Canonical alternate form from Species_To_Pokdex_Table.c
1210,SPECIES_CALYREX,SPECIES_CALYREX_ICE_RIDER,FUSION_FORM,,,false,true,false,existing_cfru_fusion_storage,IMPLEMENTED_UNVERIFIED,C_HANDLER,ItemUseCB_FormChangeItem,,CFRU fusion item switch,Canonical alternate form from Species_To_Pokdex_Table.c
1211,SPECIES_CALYREX,SPECIES_CALYREX_SHADOW_RIDER,FUSION_FORM,,,false,true,false,existing_cfru_fusion_storage,IMPLEMENTED_UNVERIFIED,C_HANDLER,ItemUseCB_FormChangeItem,,CFRU fusion item switch,Canonical alternate form from Species_To_Pokdex_Table.c
1212,SPECIES_MEOWTH,SPECIES_MEOWTH_G,REGIONAL_DISTINCT,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter binding,Canonical alternate form from Species_To_Pokdex_Table.c
1213,SPECIES_PONYTA,SPECIES_PONYTA_G,REGIONAL_DISTINCT,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter binding,Canonical alternate form from Species_To_Pokdex_Table.c
1214,SPECIES_RAPIDASH,SPECIES_RAPIDASH_G,REGIONAL_DISTINCT,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter binding,Canonical alternate form from Species_To_Pokdex_Table.c
1215,SPECIES_SLOWPOKE,SPECIES_SLOWPOKE_G,REGIONAL_DISTINCT,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter binding,Canonical alternate form from Species_To_Pokdex_Table.c
1216,SPECIES_SLOWBRO,SPECIES_SLOWBRO_G,REGIONAL_DISTINCT,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter binding,Canonical alternate form from Species_To_Pokdex_Table.c
1217,SPECIES_FARFETCHD,SPECIES_FARFETCHD_G,REGIONAL_DISTINCT,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter binding,Canonical alternate form from Species_To_Pokdex_Table.c
1218,SPECIES_KOFFING,SPECIES_KOFFING_G,REGIONAL_DISTINCT,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter binding,Canonical alternate form from Species_To_Pokdex_Table.c
1219,SPECIES_WEEZING,SPECIES_WEEZING_G,REGIONAL_DISTINCT,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter binding,Canonical alternate form from Species_To_Pokdex_Table.c
1220,SPECIES_MR_MIME,SPECIES_MR_MIME_G,REGIONAL_DISTINCT,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter binding,Canonical alternate form from Species_To_Pokdex_Table.c
1221,SPECIES_ARTICUNO,SPECIES_ARTICUNO_G,REGIONAL_DISTINCT,,,false,false,false,research_preserve_encounter,NOT_IMPLEMENTED,PENDING,,,pending generated encounter binding,Canonical alternate form from Species_To_Pokdex_Table.c
